CustomerID,BillingMonth,TotalConsumption,TotalAmount,PaymentStatus
1919,2024-04-01,452.43,66.89,Unpaid
1919,2024-03-01,578.98,70.53,Paid
1919,2024-02-01,383.64,70.1,Paid
1919,2024-01-01,362.55,48.96,Unpaid
1919,2023-12-01,530.52,74.8,Unpaid
1920,2024-11-01,514.69,97.46,Unpaid
1920,2024-10-01,419.84,61.56,Unpaid
1920,2024-09-01,794.21,112.12,Paid
1920,2024-08-01,734.17,104.45,Unpaid
1920,2024-07-01,764.01,122.85,Paid
1920,2024-06-01,961.94,154.0,Paid
1920,2024-05-01,694.89,86.35,Paid
1920,2024-04-01,285.39,37.21,Unpaid
1920,2024-03-01,891.37,110.35,Paid
1920,2024-02-01,726.66,106.74,Unpaid
1920,2024-01-01,227.78,27.8,Unpaid
1920,2023-12-01,867.36,169.02,Unpaid
1921,2024-11-01,861.84,155.36,Unpaid
1921,2024-10-01,675.9,82.67,Unpaid
1921,2024-09-01,697.11,86.61,Paid
1921,2024-08-01,653.64,112.61,Unpaid
1921,2024-07-01,449.26,62.46,Paid
1921,2024-06-01,875.87,109.5,Unpaid
1921,2024-05-01,764.96,107.58,Unpaid
1921,2024-04-01,398.68,52.95,Unpaid
1921,2024-03-01,368.19,66.23,Unpaid
1921,2024-02-01,941.99,187.76,Unpaid
1921,2024-01-01,545.66,75.4,Unpaid
1921,2023-12-01,965.57,179.37,Unpaid
1922,2024-11-01,293.28,39.97,Paid
1922,2024-10-01,578.74,89.31,Unpaid
1922,2024-09-01,384.39,52.59,Unpaid
1922,2024-08-01,926.83,148.27,Paid
1922,2024-07-01,891.1,169.53,Paid
1922,2024-06-01,355.07,65.18,Unpaid
1922,2024-05-01,316.95,61.71,Unpaid
1922,2024-04-01,270.37,33.65,Paid
1922,2024-03-01,412.88,68.62,Unpaid
1922,2024-02-01,445.53,54.21,Paid
1922,2024-01-01,941.64,152.34,Unpaid
1922,2023-12-01,850.53,165.93,Unpaid
1923,2024-11-01,279.72,42.08,Unpaid
1923,2024-10-01,576.04,102.6,Unpaid
1923,2024-09-01,225.22,36.32,Unpaid
1923,2024-08-01,439.19,53.03,Paid
1923,2024-07-01,881.35,138.73,Unpaid
1923,2024-06-01,778.94,110.2,Paid
1923,2024-05-01,387.67,51.38,Unpaid
1923,2024-04-01,310.93,50.97,Paid
1923,2024-03-01,296.57,55.28,Paid
1923,2024-02-01,932.57,168.05,Unpaid
1923,2024-01-01,893.7,120.71,Paid
1923,2023-12-01,223.4,28.36,Paid
1924,2024-11-01,782.62,153.8,Unpaid
1924,2024-10-01,230.73,29.79,Unpaid
1924,2024-09-01,480.31,79.55,Paid
1924,2024-08-01,472.7,64.7,Paid
1924,2024-07-01,347.31,66.73,Paid
1924,2024-06-01,246.56,37.53,Unpaid
1924,2024-05-01,986.68,172.21,Unpaid
1924,2024-04-01,480.82,82.41,Unpaid
1924,2024-03-01,794.8,127.96,Paid
1924,2024-02-01,306.63,51.25,Paid
1924,2024-01-01,808.39,143.29,Unpaid
1924,2023-12-01,471.02,77.21,Unpaid
1925,2024-11-01,409.86,77.5,Paid
1925,2024-10-01,688.15,89.44,Paid
1925,2024-09-01,928.76,130.36,Unpaid
1925,2024-08-01,504.53,100.33,Unpaid
1925,2024-07-01,800.99,144.55,Paid
1925,2024-06-01,741.67,92.66,Paid
1925,2024-05-01,549.32,94.97,Paid
1925,2024-04-01,209.48,35.37,Paid
1925,2024-03-01,992.92,134.77,Unpaid
1925,2024-02-01,810.04,144.41,Unpaid
1925,2024-01-01,592.9,80.29,Paid
1925,2023-12-01,368.5,58.93,Unpaid
1926,2024-11-01,813.01,124.68,Paid
1926,2024-10-01,735.44,124.94,Unpaid
1926,2024-09-01,420.98,60.46,Paid
1926,2024-08-01,640.58,109.61,Paid
1926,2024-07-01,590.26,94.99,Paid
1926,2024-06-01,334.6,43.04,Paid
1926,2024-05-01,600.15,82.44,Paid
1926,2024-04-01,501.24,85.4,Paid
1926,2024-03-01,771.6,109.5,Unpaid
1926,2024-02-01,349.85,42.45,Paid
1926,2024-01-01,213.6,26.52,Unpaid
1926,2023-12-01,285.14,38.23,Unpaid
1927,2024-11-01,967.31,121.85,Unpaid
1927,2024-10-01,697.48,135.52,Unpaid
1927,2024-09-01,347.27,68.78,Unpaid
1927,2024-08-01,360.77,48.59,Paid
1927,2024-07-01,215.09,34.19,Paid
1927,2024-06-01,208.67,30.93,Paid
1927,2024-05-01,996.66,150.52,Unpaid
1927,2024-04-01,438.77,56.32,Paid
1927,2024-03-01,356.17,48.78,Unpaid
1927,2024-02-01,685.49,125.53,Paid
1927,2024-01-01,407.49,69.68,Paid
1927,2023-12-01,281.0,53.1,Paid
1928,2024-11-01,353.14,60.57,Paid
1928,2024-10-01,514.41,73.36,Unpaid
1928,2024-09-01,341.34,45.55,Paid
1928,2024-08-01,510.7,77.8,Unpaid
1928,2024-07-01,535.5,91.31,Paid
1928,2024-06-01,485.4,91.26,Paid
1928,2024-05-01,425.26,56.91,Paid
1928,2024-04-01,967.57,125.11,Unpaid
1928,2024-03-01,716.51,116.22,Unpaid
1928,2024-02-01,499.16,78.68,Unpaid
1928,2024-01-01,241.27,37.86,Unpaid
1928,2023-12-01,398.51,66.26,Unpaid
1929,2024-11-01,724.65,122.24,Unpaid
1929,2024-10-01,786.98,104.27,Paid
1929,2024-09-01,267.07,32.85,Unpaid
1929,2024-08-01,430.51,58.87,Unpaid
1929,2024-07-01,361.2,62.92,Paid
1929,2024-06-01,388.62,52.42,Paid
1929,2024-05-01,600.33,112.68,Paid
1929,2024-04-01,933.47,113.1,Paid
1929,2024-03-01,949.3,116.42,Unpaid
1929,2024-02-01,979.04,189.14,Paid
1929,2024-01-01,328.07,51.35,Paid
1929,2023-12-01,914.67,169.75,Paid
1930,2024-11-01,570.27,107.25,Unpaid
1930,2024-10-01,867.32,153.15,Paid
1930,2024-09-01,414.88,65.94,Paid
1930,2024-08-01,815.24,152.97,Unpaid
1930,2024-07-01,825.08,156.43,Unpaid
1930,2024-06-01,659.44,85.21,Paid
1930,2024-05-01,983.7,168.56,Paid
1930,2024-04-01,296.58,52.21,Unpaid
1930,2024-03-01,252.44,45.78,Paid
1930,2024-02-01,540.3,91.67,Paid
1930,2024-01-01,782.09,139.72,Paid
1930,2023-12-01,801.57,135.05,Paid
1931,2024-11-01,595.74,72.85,Unpaid
1931,2024-10-01,419.21,82.72,Unpaid
1931,2024-09-01,207.86,39.57,Paid
1931,2024-08-01,250.53,49.69,Paid
1931,2024-07-01,426.04,51.75,Unpaid
1931,2024-06-01,323.24,59.35,Unpaid
1931,2024-05-01,464.44,90.44,Paid
1931,2024-04-01,945.45,156.67,Paid
1931,2024-03-01,584.62,77.34,Unpaid
1931,2024-02-01,960.35,141.98,Paid
1931,2024-01-01,583.57,98.43,Paid
1931,2023-12-01,657.27,110.22,Paid
1932,2024-11-01,432.67,70.02,Paid
1932,2024-10-01,465.1,59.45,Paid
1932,2024-09-01,618.44,97.47,Unpaid
1932,2024-08-01,312.84,58.5,Paid
1932,2024-07-01,557.76,96.98,Unpaid
1932,2024-06-01,679.85,102.01,Unpaid
1932,2024-05-01,892.94,135.92,Unpaid
1932,2024-04-01,850.55,106.58,Paid
1932,2024-03-01,493.62,81.89,Unpaid
1932,2024-02-01,527.03,88.52,Unpaid
1932,2024-01-01,436.17,57.6,Paid
1932,2023-12-01,546.76,105.84,Paid
1933,2024-11-01,274.62,40.16,Unpaid
1933,2024-10-01,331.27,56.06,Paid
1933,2024-09-01,826.85,146.91,Paid
1933,2024-08-01,432.49,54.53,Paid
1933,2024-07-01,629.8,97.86,Paid
1933,2024-06-01,771.74,139.63,Paid
1933,2024-05-01,287.92,48.44,Unpaid
1933,2024-04-01,978.1,141.75,Unpaid
1933,2024-03-01,715.45,91.76,Paid
1933,2024-02-01,608.54,80.04,Unpaid
1933,2024-01-01,844.81,160.26,Paid
1933,2023-12-01,427.25,62.93,Unpaid
1934,2024-11-01,776.17,149.69,Paid
1934,2024-10-01,490.8,88.52,Unpaid
1934,2024-09-01,206.95,26.95,Paid
1934,2024-08-01,680.31,128.34,Paid
1934,2024-07-01,936.28,113.8,Paid
1934,2024-06-01,572.5,104.99,Paid
1934,2024-05-01,543.2,77.54,Unpaid
1934,2024-04-01,748.7,136.24,Paid
1934,2024-03-01,939.23,161.08,Paid
1934,2024-02-01,327.5,62.78,Paid
1934,2024-01-01,546.63,90.14,Paid
1934,2023-12-01,938.25,142.3,Unpaid
1935,2024-11-01,729.29,141.45,Paid
1935,2024-10-01,331.87,49.7,Unpaid
1935,2024-09-01,916.36,112.62,Paid
1935,2024-08-01,343.37,49.52,Paid
1935,2024-07-01,995.37,134.85,Paid
1935,2024-06-01,651.3,120.2,Paid
1935,2024-05-01,894.03,107.79,Paid
1935,2024-04-01,656.81,103.4,Paid
1935,2024-03-01,954.74,172.13,Paid
1935,2024-02-01,981.65,120.0,Paid
1935,2024-01-01,769.97,104.39,Paid
1935,2023-12-01,243.04,35.88,Paid
1936,2024-11-01,531.68,71.59,Unpaid
1936,2024-10-01,945.6,172.72,Paid
1936,2024-09-01,954.45,166.91,Paid
1936,2024-08-01,252.65,45.25,Unpaid
1936,2024-07-01,902.08,138.52,Unpaid
1936,2024-06-01,284.05,52.42,Paid
1936,2024-05-01,389.73,55.17,Paid
1936,2024-04-01,665.33,112.08,Paid
1936,2024-03-01,900.27,111.04,Unpaid
1936,2024-02-01,253.49,39.55,Unpaid
1936,2024-01-01,480.86,75.77,Paid
1936,2023-12-01,932.82,137.64,Paid
1937,2024-11-01,401.02,68.09,Unpaid
1937,2024-10-01,845.7,166.97,Paid
1937,2024-09-01,897.04,123.6,Paid
1937,2024-08-01,743.9,114.01,Paid
1937,2024-07-01,408.02,60.49,Unpaid
1937,2024-06-01,731.65,129.47,Unpaid
1937,2024-05-01,716.89,123.34,Paid
1937,2024-04-01,831.29,114.04,Unpaid
1937,2024-03-01,409.82,79.73,Unpaid
1937,2024-02-01,410.3,65.68,Paid
1937,2024-01-01,727.98,104.95,Paid
1937,2023-12-01,303.33,47.5,Paid
1938,2024-11-01,396.45,63.04,Paid
1938,2024-10-01,698.53,107.47,Unpaid
1938,2024-09-01,822.97,113.16,Paid
1938,2024-08-01,773.3,124.08,Paid
1938,2024-07-01,532.85,90.74,Paid
1938,2024-06-01,404.34,50.26,Unpaid
1938,2024-05-01,462.05,87.64,Unpaid
1938,2024-04-01,351.78,52.22,Unpaid
1938,2024-03-01,335.48,55.25,Unpaid
1938,2024-02-01,720.52,123.72,Unpaid
1938,2024-01-01,621.17,123.95,Paid
1938,2023-12-01,820.08,111.38,Unpaid
1939,2024-11-01,461.29,66.0,Unpaid
1939,2024-10-01,265.67,38.87,Paid
1939,2024-09-01,651.25,115.57,Paid
1939,2024-08-01,270.83,41.05,Paid
1939,2024-07-01,204.51,36.11,Paid
1939,2024-06-01,213.18,28.35,Paid
1939,2024-05-01,559.92,97.4,Unpaid
1939,2024-04-01,281.43,47.8,Unpaid
1939,2024-03-01,782.83,94.15,Paid
1939,2024-02-01,687.36,107.16,Unpaid
1939,2024-01-01,620.5,110.04,Paid
1939,2023-12-01,943.37,151.42,Unpaid
1940,2024-11-01,949.44,150.61,Paid
1940,2024-10-01,270.39,50.04,Unpaid
1940,2024-09-01,395.61,52.98,Paid
1940,2024-08-01,496.53,74.2,Unpaid
1940,2024-07-01,746.88,116.95,Paid
1940,2024-06-01,967.48,149.67,Paid
1940,2024-05-01,845.73,145.09,Unpaid
1940,2024-04-01,446.13,88.57,Paid
1940,2024-03-01,649.83,105.38,Unpaid
1940,2024-02-01,280.25,35.36,Paid
1940,2024-01-01,606.29,107.85,Paid
1940,2023-12-01,600.82,95.99,Unpaid
1941,2024-11-01,637.08,92.35,Paid
1941,2024-10-01,521.4,88.06,Paid
1941,2024-09-01,897.23,172.98,Unpaid
1941,2024-08-01,699.19,96.89,Unpaid
1941,2024-07-01,727.67,125.13,Paid
1941,2024-06-01,430.2,51.68,Unpaid
1941,2024-05-01,224.98,41.47,Paid
1941,2024-04-01,246.61,32.31,Unpaid
1941,2024-03-01,220.41,41.23,Unpaid
1941,2024-02-01,320.09,55.81,Unpaid
1941,2024-01-01,795.6,155.8,Unpaid
1941,2023-12-01,997.69,123.92,Unpaid
1942,2024-11-01,834.89,136.25,Unpaid
1942,2024-10-01,495.91,68.48,Paid
1942,2024-09-01,347.4,58.62,Unpaid
1942,2024-08-01,890.55,119.34,Unpaid
1942,2024-07-01,200.57,40.11,Paid
1942,2024-06-01,222.58,41.69,Paid
1942,2024-05-01,287.44,49.76,Unpaid
1942,2024-04-01,284.79,50.94,Unpaid
1942,2024-03-01,981.44,160.85,Paid
1942,2024-02-01,831.04,153.93,Paid
1942,2024-01-01,409.43,69.02,Paid
1942,2023-12-01,747.88,90.11,Paid
1943,2024-11-01,276.21,53.42,Unpaid
1943,2024-10-01,215.66,28.49,Paid
1943,2024-09-01,613.99,109.97,Paid
1943,2024-08-01,642.0,85.7,Unpaid
1943,2024-07-01,418.39,71.08,Unpaid
1943,2024-06-01,853.14,169.27,Unpaid
1943,2024-05-01,667.11,132.37,Paid
1943,2024-04-01,307.8,38.29,Unpaid
1943,2024-03-01,967.93,122.06,Paid
1943,2024-02-01,755.46,137.6,Paid
1943,2024-01-01,998.78,193.69,Paid
1943,2023-12-01,352.24,63.91,Paid
1944,2024-11-01,262.37,49.53,Unpaid
1944,2024-10-01,619.78,118.03,Paid
1944,2024-09-01,722.05,142.57,Unpaid
1944,2024-08-01,236.9,43.33,Paid
1944,2024-07-01,212.17,26.97,Unpaid
1944,2024-06-01,278.84,44.46,Unpaid
1944,2024-05-01,446.75,76.78,Paid
1944,2024-04-01,464.88,62.22,Unpaid
1944,2024-03-01,895.55,109.74,Paid
1944,2024-02-01,908.26,169.22,Unpaid
1944,2024-01-01,876.02,129.63,Paid
1944,2023-12-01,337.86,40.77,Unpaid
1945,2024-11-01,879.98,155.72,Paid
1945,2024-10-01,376.83,50.25,Paid
1945,2024-09-01,953.74,184.3,Paid
1945,2024-08-01,373.09,49.51,Paid
1945,2024-07-01,924.15,127.39,Paid
1945,2024-06-01,459.3,86.75,Paid
1945,2024-05-01,531.54,91.15,Unpaid
1945,2024-04-01,651.89,82.44,Unpaid
1945,2024-03-01,591.57,81.91,Unpaid
1945,2024-02-01,489.18,83.4,Paid
1945,2024-01-01,811.89,111.14,Unpaid
1945,2023-12-01,431.77,68.46,Unpaid
1946,2024-11-01,591.63,94.49,Paid
1946,2024-10-01,297.62,48.22,Paid
1946,2024-09-01,902.47,138.49,Paid
1946,2024-08-01,768.82,153.03,Unpaid
1946,2024-07-01,514.86,68.53,Unpaid
1946,2024-06-01,833.4,148.46,Unpaid
1946,2024-05-01,684.22,82.52,Unpaid
1946,2024-04-01,682.05,83.6,Paid
1946,2024-03-01,451.91,89.49,Unpaid
1946,2024-02-01,708.37,123.22,Unpaid
1946,2024-01-01,379.29,64.35,Unpaid
1946,2023-12-01,771.88,131.35,Paid
1947,2024-11-01,533.92,69.68,Unpaid
1947,2024-10-01,482.36,74.5,Paid
1947,2024-09-01,634.7,126.11,Paid
1947,2024-08-01,761.26,111.17,Paid
1947,2024-07-01,254.41,32.03,Unpaid
1947,2024-06-01,705.53,115.48,Paid
1947,2024-05-01,718.83,130.25,Unpaid
1947,2024-04-01,271.04,50.85,Paid
1947,2024-03-01,902.04,121.01,Unpaid
1947,2024-02-01,679.65,129.6,Unpaid
1947,2024-01-01,355.25,65.27,Unpaid
1947,2023-12-01,286.81,35.97,Unpaid
1948,2024-11-01,570.22,69.47,Paid
1948,2024-10-01,591.03,116.12,Unpaid
1948,2024-09-01,798.4,129.32,Paid
1948,2024-08-01,469.45,58.62,Unpaid
1948,2024-07-01,343.81,61.59,Unpaid
1948,2024-06-01,468.55,56.63,Paid
1948,2024-05-01,973.45,121.83,Unpaid
1948,2024-04-01,837.81,130.95,Paid
1948,2024-03-01,554.39,77.91,Paid
1948,2024-02-01,348.81,54.87,Paid
1948,2024-01-01,619.74,110.61,Paid
1948,2023-12-01,904.8,113.78,Paid
1949,2024-11-01,888.33,162.14,Unpaid
1949,2024-10-01,408.02,50.47,Paid
1949,2024-09-01,573.91,81.22,Unpaid
1949,2024-08-01,404.42,80.73,Unpaid
1949,2024-07-01,652.41,102.69,Paid
1949,2024-06-01,799.46,99.21,Paid
1949,2024-05-01,600.98,89.64,Paid
1949,2024-04-01,221.5,37.09,Unpaid
1949,2024-03-01,516.5,92.04,Paid
1949,2024-02-01,828.75,134.96,Paid
1949,2024-01-01,481.64,87.31,Paid
1949,2023-12-01,885.41,169.84,Paid
1950,2024-11-01,315.35,41.49,Unpaid
1950,2024-10-01,471.94,69.4,Unpaid
1950,2024-09-01,382.72,68.84,Paid
1950,2024-08-01,304.92,50.63,Unpaid
1950,2024-07-01,286.6,40.94,Unpaid
1950,2024-06-01,619.47,74.79,Unpaid
1950,2024-05-01,582.33,111.31,Unpaid
1950,2024-04-01,790.17,128.23,Paid
1950,2024-03-01,466.43,88.0,Unpaid
1950,2024-02-01,959.04,162.8,Paid
1950,2024-01-01,844.0,127.86,Paid
1950,2023-12-01,981.7,138.63,Paid
1951,2024-11-01,675.38,81.13,Paid
1951,2024-10-01,363.03,52.82,Paid
1951,2024-09-01,245.61,43.1,Unpaid
1951,2024-08-01,270.4,35.4,Unpaid
1951,2024-07-01,579.66,73.36,Paid
1951,2024-06-01,596.57,101.0,Paid
1951,2024-05-01,595.47,99.79,Unpaid
1951,2024-04-01,560.62,79.76,Unpaid
1951,2024-03-01,550.72,94.99,Unpaid
1951,2024-02-01,323.88,60.5,Paid
1951,2024-01-01,878.33,140.84,Unpaid
1951,2023-12-01,287.94,49.89,Paid
1952,2024-11-01,595.32,115.65,Paid
1952,2024-10-01,446.58,80.54,Paid
1952,2024-09-01,393.51,76.89,Paid
1952,2024-08-01,489.39,76.6,Unpaid
1952,2024-07-01,730.83,118.42,Paid
1952,2024-06-01,965.16,140.16,Unpaid
1952,2024-05-01,437.59,73.12,Paid
1952,2024-04-01,234.39,43.2,Unpaid
1952,2024-03-01,471.39,65.91,Paid
1952,2024-02-01,969.93,186.59,Paid
1952,2024-01-01,523.24,102.83,Paid
1952,2023-12-01,586.82,95.91,Unpaid
1953,2024-11-01,679.36,111.51,Paid
1953,2024-10-01,246.54,40.05,Unpaid
1953,2024-09-01,753.16,144.39,Paid
1953,2024-08-01,885.61,144.05,Unpaid
1953,2024-07-01,793.22,156.48,Unpaid
1953,2024-06-01,346.94,57.87,Unpaid
1953,2024-05-01,702.13,126.29,Paid
1953,2024-04-01,859.54,118.39,Unpaid
1953,2024-03-01,797.37,155.68,Unpaid
1953,2024-02-01,825.74,165.0,Unpaid
1953,2024-01-01,659.36,111.75,Paid
1953,2023-12-01,985.14,195.34,Paid
1954,2024-11-01,217.69,34.36,Paid
1954,2024-10-01,626.18,121.08,Unpaid
1954,2024-09-01,992.7,129.21,Unpaid
1954,2024-08-01,859.33,167.49,Paid
1954,2024-07-01,338.24,60.63,Paid
1954,2024-06-01,869.62,121.17,Paid
1954,2024-05-01,511.63,63.08,Unpaid
1954,2024-04-01,814.46,121.3,Unpaid
1954,2024-03-01,754.19,130.43,Paid
1954,2024-02-01,567.27,110.05,Paid
1954,2024-01-01,537.03,68.49,Paid
1954,2023-12-01,309.57,40.05,Paid
1955,2024-11-01,353.3,51.22,Unpaid
1955,2024-10-01,442.34,87.29,Paid
1955,2024-09-01,982.22,152.72,Unpaid
1955,2024-08-01,984.24,180.13,Unpaid
1955,2024-07-01,431.8,78.36,Unpaid
1955,2024-06-01,501.07,81.06,Paid
1955,2024-05-01,697.08,100.08,Paid
1955,2024-04-01,730.29,117.21,Paid
1955,2024-03-01,576.75,72.43,Paid
1955,2024-02-01,659.95,115.63,Paid
1955,2024-01-01,408.4,80.43,Paid
1955,2023-12-01,357.68,60.03,Paid
1956,2024-11-01,308.49,59.39,Unpaid
1956,2024-10-01,577.17,92.63,Unpaid
1956,2024-09-01,695.82,103.41,Paid
1956,2024-08-01,774.82,106.13,Paid
1956,2024-07-01,579.36,113.77,Unpaid
1956,2024-06-01,393.62,77.87,Unpaid
1956,2024-05-01,748.21,126.7,Paid
1956,2024-04-01,205.89,26.75,Unpaid
1956,2024-03-01,937.87,148.62,Unpaid
1956,2024-02-01,462.7,80.33,Unpaid
1956,2024-01-01,808.0,135.67,Unpaid
1956,2023-12-01,911.1,148.41,Paid
1957,2024-11-01,983.83,166.48,Unpaid
1957,2024-10-01,716.0,138.23,Paid
1957,2024-09-01,970.27,179.51,Paid
1957,2024-08-01,376.85,60.97,Unpaid
1957,2024-07-01,800.84,107.24,Unpaid
1957,2024-06-01,740.69,138.23,Paid
1957,2024-05-01,932.93,154.19,Paid
1957,2024-04-01,914.86,150.84,Paid
1957,2024-03-01,775.01,97.31,Unpaid
1957,2024-02-01,508.86,97.14,Paid
1957,2024-01-01,889.78,153.09,Unpaid
1957,2023-12-01,871.97,127.26,Paid
1958,2024-11-01,338.64,41.5,Paid
1958,2024-10-01,240.03,47.86,Paid
1958,2024-09-01,281.14,36.21,Paid
1958,2024-08-01,416.42,75.0,Unpaid
1958,2024-07-01,349.35,58.47,Paid
1958,2024-06-01,809.99,109.41,Paid
1958,2024-05-01,779.49,119.61,Unpaid
1958,2024-04-01,736.73,135.33,Unpaid
1958,2024-03-01,511.83,77.51,Unpaid
1958,2024-02-01,932.88,123.38,Paid
1958,2024-01-01,490.79,69.92,Paid
1958,2023-12-01,781.08,135.43,Unpaid
1959,2024-11-01,221.77,41.49,Unpaid
1959,2024-10-01,599.07,86.07,Paid
1959,2024-09-01,284.24,43.28,Unpaid
1959,2024-08-01,441.28,77.43,Paid
1959,2024-07-01,521.54,72.06,Paid
1959,2024-06-01,347.13,60.89,Paid
1959,2024-05-01,221.02,41.52,Paid
1959,2024-04-01,991.74,126.06,Paid
1959,2024-03-01,643.85,78.71,Paid
1959,2024-02-01,240.49,29.0,Unpaid
1959,2024-01-01,933.7,114.21,Paid
1959,2023-12-01,394.0,60.03,Unpaid
1960,2024-11-01,442.65,68.34,Paid
1960,2024-10-01,790.15,102.99,Unpaid
1960,2024-09-01,814.12,100.2,Unpaid
1960,2024-08-01,959.99,125.54,Paid
1960,2024-07-01,521.8,73.58,Unpaid
1960,2024-06-01,375.59,67.48,Unpaid
1960,2024-05-01,490.41,64.62,Paid
1960,2024-04-01,543.46,89.58,Unpaid
1960,2024-03-01,950.56,174.91,Paid
1960,2024-02-01,891.52,157.97,Paid
1960,2024-01-01,823.57,148.21,Paid
1960,2023-12-01,218.92,42.08,Unpaid
1961,2024-11-01,889.46,152.37,Unpaid
1961,2024-10-01,493.75,93.47,Paid
1961,2024-09-01,227.74,34.08,Unpaid
1961,2024-08-01,547.48,86.24,Unpaid
1961,2024-07-01,267.67,51.78,Unpaid
1961,2024-06-01,735.23,146.49,Paid
1961,2024-05-01,500.88,72.55,Paid
1961,2024-04-01,359.42,45.88,Paid
1961,2024-03-01,351.67,65.89,Paid
1961,2024-02-01,543.42,99.81,Paid
1961,2024-01-01,969.22,147.61,Paid
1961,2023-12-01,929.24,171.69,Unpaid
1962,2024-11-01,261.98,32.66,Paid
1962,2024-10-01,932.1,186.21,Unpaid
1962,2024-09-01,344.0,51.74,Paid
1962,2024-08-01,230.49,42.27,Paid
1962,2024-07-01,910.1,126.69,Paid
1962,2024-06-01,446.77,73.01,Unpaid
1962,2024-05-01,701.13,117.94,Paid
1962,2024-04-01,358.26,58.05,Unpaid
1962,2024-03-01,626.37,119.87,Paid
1962,2024-02-01,244.32,29.81,Paid
1962,2024-01-01,435.91,61.8,Paid
1962,2023-12-01,746.34,125.6,Paid
1963,2024-11-01,758.54,115.69,Paid
1963,2024-10-01,341.77,46.35,Paid
1963,2024-09-01,735.22,109.47,Unpaid
1963,2024-08-01,849.18,132.93,Unpaid
1963,2024-07-01,300.72,48.05,Paid
1963,2024-06-01,586.35,105.81,Paid
1963,2024-05-01,782.53,97.55,Unpaid
1963,2024-04-01,322.86,40.2,Unpaid
1963,2024-03-01,277.68,47.55,Paid
1963,2024-02-01,330.75,57.38,Unpaid
1963,2024-01-01,512.74,75.51,Paid
1963,2023-12-01,637.6,94.66,Unpaid
1964,2024-11-01,852.18,116.24,Paid
1964,2024-10-01,748.39,101.54,Paid
1964,2024-09-01,906.38,125.71,Paid
1964,2024-08-01,231.1,45.19,Paid
1964,2024-07-01,471.64,69.46,Unpaid
1964,2024-06-01,964.91,163.73,Unpaid
1964,2024-05-01,615.89,102.15,Unpaid
1964,2024-04-01,431.28,56.8,Paid
1964,2024-03-01,786.94,143.5,Paid
1964,2024-02-01,972.2,152.91,Paid
1964,2024-01-01,770.06,122.66,Paid
1964,2023-12-01,913.9,139.54,Paid
1965,2024-11-01,980.83,161.66,Paid
1965,2024-10-01,396.61,57.18,Unpaid
1965,2024-09-01,584.03,97.91,Paid
1965,2024-08-01,518.28,68.27,Unpaid
1965,2024-07-01,989.11,132.42,Paid
1965,2024-06-01,655.81,125.41,Paid
1965,2024-05-01,581.03,116.05,Paid
1965,2024-04-01,672.03,83.08,Paid
1965,2024-03-01,348.88,61.78,Unpaid
1965,2024-02-01,874.09,145.36,Paid
1965,2024-01-01,222.51,43.93,Paid
1965,2023-12-01,284.83,53.77,Paid
1966,2024-11-01,320.36,39.47,Unpaid
1966,2024-10-01,850.31,127.91,Paid
1966,2024-09-01,783.53,108.14,Paid
1966,2024-08-01,940.49,168.8,Paid
1966,2024-07-01,530.24,81.82,Paid
1966,2024-06-01,866.53,171.96,Unpaid
1966,2024-05-01,322.76,58.64,Unpaid
1966,2024-04-01,601.64,105.82,Unpaid
1966,2024-03-01,988.95,169.72,Unpaid
1966,2024-02-01,362.59,69.19,Unpaid
1966,2024-01-01,691.09,134.08,Unpaid
1966,2023-12-01,889.83,122.85,Paid
1967,2024-11-01,380.71,73.01,Unpaid
1967,2024-10-01,761.6,97.67,Paid
1967,2024-09-01,645.86,89.71,Unpaid
1967,2024-08-01,872.03,134.2,Unpaid
1967,2024-07-01,858.1,128.97,Unpaid
1967,2024-06-01,441.99,57.06,Paid
1967,2024-05-01,958.02,177.79,Paid
1967,2024-04-01,233.59,41.37,Paid
1967,2024-03-01,649.85,116.76,Paid
1967,2024-02-01,612.83,94.01,Paid
1967,2024-01-01,818.44,123.53,Paid
1967,2023-12-01,313.52,53.78,Unpaid
1968,2024-11-01,645.44,110.23,Unpaid
1968,2024-10-01,541.75,108.01,Unpaid
1968,2024-09-01,954.24,117.76,Unpaid
1968,2024-08-01,789.19,98.29,Paid
1968,2024-07-01,347.03,56.29,Paid
1968,2024-06-01,286.18,41.67,Paid
1968,2024-05-01,751.69,124.01,Paid
1968,2024-04-01,714.83,139.7,Unpaid
1968,2024-03-01,971.39,148.89,Paid
1968,2024-02-01,281.34,47.0,Unpaid
1968,2024-01-01,656.42,98.08,Paid
1968,2023-12-01,260.19,49.29,Paid
1969,2024-11-01,675.25,133.07,Paid
1969,2024-10-01,545.65,75.21,Paid
1969,2024-09-01,233.86,42.94,Paid
1969,2024-08-01,611.88,77.88,Paid
1969,2024-07-01,279.83,41.25,Paid
1969,2024-06-01,218.18,43.01,Unpaid
1969,2024-05-01,902.75,111.45,Unpaid
1969,2024-04-01,985.69,120.2,Unpaid
1969,2024-03-01,650.46,80.39,Unpaid
1969,2024-02-01,475.0,69.03,Unpaid
1969,2024-01-01,592.02,84.15,Unpaid
1969,2023-12-01,973.22,152.96,Paid
1970,2024-11-01,780.01,100.35,Unpaid
1970,2024-10-01,835.02,116.78,Paid
1970,2024-09-01,869.91,117.07,Paid
1970,2024-08-01,940.66,179.33,Unpaid
